number,hhid,region,mpi_status,protected_exposure_5km,protected_exposure_10km,protected_exposure_15km,head_sex,head_age,marital_status,hsize,working_rate,distance_from_nearest_city_km,hfi_2016,elevation_km,slope_o,tourism_exposure,pub_lat_mod
1119,H1821002,Northern,0,0.001484219,0.001279088,0.008415101,1,47,1,3,0,77.64938227,18.642416,1055.125,1.200345039,0,2.4294598
1120,H1821003,Northern,1,0.001484219,0.001279088,0.008415101,1,28,0,4,0,77.64938227,18.642416,1055.125,1.200345039,0,2.4294598
1121,H1821004,Northern,0,0.001597544,0.009272298,0.007336525,0,34,0,6,0,121.0035979,15.95301247,1095.6875,1.49311924,0,2.2465858
1122,H1821005,Northern,1,0.019968519,0.019770252,0.009206985,0,32,0,6,1,87.27012119,29,1082.9375,1.364252925,0,2.2562501
1123,H1830101,Northern,1,0.003791309,0.001279088,0.008096798,1,50,0,6,0,74.21030535,18.75613022,1085.75,1.258222461,0,2.4246013
1124,H1830102,Northern,1,0.003791309,0.001279088,0.008096798,0,26,0,5,0,74.21030535,18.75613022,1085.75,1.258222461,0,2.4246013
1125,H1830103,Northern,1,0.003791309,0.001279088,0.008096798,0,32,0,5,0,74.21030535,18.75613022,1085.75,1.258222461,0,2.4246013
1126,H1830104,Northern,1,0.002994794,0.056506512,0.062724865,1,46,1,4,0,44.90112557,18.25461769,1084.5625,1.036200166,0,2.5503242
1127,H1830106,Northern,1,0.001443875,0.001279088,0.008017917,0,26,0,5,0,77.55309488,16.570467,1068.6875,1.126623988,0,2.4079931
1128,H1830107,Northern,1,0.027543995,0.01480603,0.012295593,0,32,0,7,0,67.59553122,19.03888893,1043.375,1.393042326,0,2.5264106
1129,H1830108,Northern,0,0.002994794,0.056506512,0.062724865,0,22,0,2,0,44.90112557,18.25461769,1084.5625,1.036200166,0,2.5503242
1131,H1830301,Northern,1,0.003791309,0.001279088,0.008096798,0,38,0,7,0,74.21030535,18.75613022,1085.75,1.258222461,0,2.4246013
1132,H1830501,Northern,1,0.003791309,0.001279088,0.008096798,1,43,0,3,0,74.21030535,18.75613022,1085.75,1.258222461,0,2.4246013
1133,H1830601,Northern,1,0.003791309,0.001279088,0.008096798,1,45,1,4,0,74.21030535,18.75613022,1085.75,1.258222461,0,2.4246013
1134,H1830701,Northern,0,0.003791309,0.001279088,0.008096798,1,45,1,5,0,74.21030535,18.75613022,1085.75,1.258222461,0,2.4246013
1135,H1830801,Northern,1,0.003791309,0.001279088,0.008096798,0,31,0,4,0,74.21030535,18.75613022,1085.75,1.258222461,0,2.4246013
1136,H1830901,Northern,1,0.003791309,0.001279088,0.008096798,0,46,0,12,0.25,74.21030535,18.75613022,1085.75,1.258222461,0,2.4246013
1137,H1831101,Northern,1,0.003791309,0.001279088,0.008096798,0,42,0,8,0,74.21030535,18.75613022,1085.75,1.258222461,0,2.4246013
1138,H1860101,Northern,0,0,0.020546861,0.058875238,1,78,1,6,0,104.9835569,13.97552299,1057.125,1.010341644,0,1.8348341
1139,H1860102,Northern,0,0,0.020546861,0.058875238,0,54,0,2,0,104.9835569,13.97552299,1057.125,1.010341644,0,1.8348341
1140,H1860103,Northern,1,0.00109207,0.008747937,0.003887972,1,70,1,2,0,115.7492633,21.52323341,1046.8125,0.520916641,0,1.8674783
1141,H1860104,Northern,1,0.00109207,0.008747937,0.003887972,0,43,0,3,0,115.7492633,21.52323341,1046.8125,0.520916641,0,1.8674783
1142,H1860105,Central,0,0.002304166,0.010268807,0.020719434,0,26,0,2,1,7.252744222,37.3977356,1161.8125,2.740311623,0,0.25813642
1143,H1860201,Northern,1,0,0.020546861,0.058875238,0,36,0,8,0,104.9835569,13.97552299,1057.125,1.010341644,0,1.8348341
1144,H1860301,Northern,1,0,0.020546861,0.058875238,1,53,0,7,0,104.9835569,13.97552299,1057.125,1.010341644,0,1.8348341
1145,H1860302,Northern,0,0,0.020546861,0.058875238,0,29,0,3,0,104.9835569,13.97552299,1057.125,1.010341644,0,1.8348341
1146,H1860401,Northern,1,0,0.020546861,0.058875238,0,49,0,8,0,104.9835569,13.97552299,1057.125,1.010341644,0,1.8348341
1147,H1860501,Northern,1,0,0.020546861,0.058875238,0,49,0,6,0,104.9835569,13.97552299,1057.125,1.010341644,0,1.8348341
1148,H1860601,Northern,1,0,0.020546861,0.058875238,1,55,1,6,0,104.9835569,13.97552299,1057.125,1.010341644,0,1.8348341
1149,H1860701,Northern,1,0,0.020546861,0.058875238,0,33,0,6,0,104.9835569,13.97552299,1057.125,1.010341644,0,1.8348341
1150,H1860801,Northern,1,0,0.020546861,0.058875238,0,40,0,6,0,104.9835569,13.97552299,1057.125,1.010341644,0,1.8348341
1151,H1860901,Northern,1,0,0.020546861,0.058875238,0,66,0,6,0,104.9835569,13.97552299,1057.125,1.010341644,0,1.8348341
1152,H1861001,Northern,0,0,0.020546861,0.058875238,1,75,1,5,0,104.9835569,13.97552299,1057.125,1.010341644,0,1.8348341
1153,H1870801,Northern,1,0,0.000273017,0.004351476,0,32,0,5,0,119.2472635,15.14594746,1037.125,0.432041764,0,1.871495
1154,H1871201,Northern,1,0,0.000552919,0.035794637,0,39,0,8,0,102.5001961,22.95827484,1072.8125,0.587957442,0,2.0334122
1155,H1880101,Northern,1,0.136973896,0.227236653,0.25193324,0,42,0,7,0,47.28074587,16.38501358,1077.875,1.145642519,0,2.3525007
1156,H1880102,Northern,1,0.136973896,0.227236653,0.25193324,0,27,0,4,0.5,47.28074587,16.38501358,1077.875,1.145642519,0,2.3525007
1157,H1880201,Northern,0,0.136973896,0.227236653,0.25193324,0,63,0,3,0,47.28074587,16.38501358,1077.875,1.145642519,0,2.3525007
1158,H1880301,Northern,1,0.136973896,0.227236653,0.25193324,1,39,0,9,0,47.28074587,16.38501358,1077.875,1.145642519,0,2.3525007
1159,H1880401,Northern,1,0.136973896,0.227236653,0.25193324,1,37,0,7,0,47.28074587,16.38501358,1077.875,1.145642519,0,2.3525007
1160,H1880501,Northern,1,0.136973896,0.227236653,0.25193324,0,49,0,10,0,47.28074587,16.38501358,1077.875,1.145642519,0,2.3525007
1161,H1880601,Northern,1,0.136973896,0.227236653,0.25193324,0,28,0,6,0,47.28074587,16.38501358,1077.875,1.145642519,0,2.3525007
1162,H1880602,Northern,1,0.136973896,0.227236653,0.25193324,0,45,0,5,0,47.28074587,16.38501358,1077.875,1.145642519,0,2.3525007
1163,H1880603,Northern,1,0,0.015949704,0.00827561,0,55,0,8,0.333333333,38.57740499,18.53580475,1058.9375,1.128673673,0,2.4490595
1164,H1880701,Northern,1,0.136973896,0.227236653,0.25193324,1,53,1,6,0,47.28074587,16.38501358,1077.875,1.145642519,0,2.3525007
1165,H1880702,Northern,1,0.00673145,0.015732452,0.009396767,0,25,0,3,0.5,91.55375494,24.41516876,1100.8125,1.07968843,0,2.2086906
1167,H1880802,Northern,1,0.00403957,0.041805608,0.048688632,1,31,0,4,0,110.3833838,9.950575829,1098.5,0.899192572,0,2.4846544
1168,H1880803,Northern,1,0.041992062,0.201565449,0.247135366,0,22,0,4,0.5,53.98748507,18.16367912,1076.3125,0.962118685,0,2.2907655
1169,H1880901,Northern,1,0,0.004985493,0.025264852,0,51,0,7,0,124.9001756,10.79672718,1071.875,0.777397037,0,2.4131689
1170,H1880903,Northern,1,0,0.004985493,0.025264852,0,31,0,3,0,124.9001756,10.79672718,1071.875,0.777397037,0,2.4131689
1171,H1881001,Northern,1,0.136973896,0.227236653,0.25193324,0,66,0,3,0,47.28074587,16.38501358,1077.875,1.145642519,0,2.3525007
1172,H1890201,Northern,1,0.07533751,0.024124807,0.014019996,0,70,0,7,0,57.8786849,18.09987259,1087.3125,0.847602963,0,2.3648579
1173,H1890401,Northern,1,0.07533751,0.024124807,0.014019996,0,39,0,8,0,57.8786849,18.09987259,1087.3125,0.847602963,0,2.3648579
1174,H1890501,Northern,1,0.07533751,0.024124807,0.014019996,1,37,1,7,0,57.8786849,18.09987259,1087.3125,0.847602963,0,2.3648579
1175,H1890601,Northern,1,0,0.008731108,0.018631959,0,31,0,6,0,50.63922199,18.13434601,1070.625,1.334124804,0,2.5860641
1176,H1890701,Northern,1,0.07533751,0.024124807,0.014019996,1,72,1,3,0,57.8786849,18.09987259,1087.3125,0.847602963,0,2.3648579
1177,H1890801,Northern,1,0.07533751,0.024124807,0.014019996,0,40,0,6,0,57.8786849,18.09987259,1087.3125,0.847602963,0,2.3648579
1178,H1890901,Northern,1,0.07533751,0.024124807,0.014019996,0,61,0,3,0,57.8786849,18.09987259,1087.3125,0.847602963,0,2.3648579
1179,H1890902,Northern,1,0.07533751,0.024124807,0.014019996,0,20,0,3,0,57.8786849,18.09987259,1087.3125,0.847602963,0,2.3648579
1180,H1891001,Northern,1,0.07533751,0.024124807,0.014019996,0,52,0,6,0,57.8786849,18.09987259,1087.3125,0.847602963,0,2.3648579
1181,H1900101,Northern,1,0.033668023,0.01001617,0.009559836,0,48,0,4,0,41.16798029,18.01836014,1061.6875,1.048655629,0,2.4503045
1182,H1900102,Northern,1,0.039278829,0.010891148,0.06932672,0,29,0,5,0.5,39.40980242,24.33014107,1070.5625,1.330216765,0,2.4976516
1183,H1900201,Northern,1,0,0.015833176,0.013473199,0,53,0,6,0,56.30081695,22.61796379,1063.9375,0.734991372,0,2.2979364
1184,H1900401,Northern,1,0,0.015833176,0.013473199,0,45,0,2,0,56.30081695,22.61796379,1063.9375,0.734991372,0,2.2979364
1185,H1900501,Northern,1,0,0.015833176,0.013473199,0,39,0,7,0,56.30081695,22.61796379,1063.9375,0.734991372,0,2.2979364
1186,H1900601,Northern,1,0,0.015833176,0.013473199,0,27,0,5,0,56.30081695,22.61796379,1063.9375,0.734991372,0,2.2979364
1187,H1900701,Northern,1,0,0.015833176,0.013473199,1,32,1,4,0,56.30081695,22.61796379,1063.9375,0.734991372,0,2.2979364
1188,H1900702,Northern,1,0.001267768,0.000637499,0.047169124,0,29,0,3,0,71.42559922,17.60460091,1046.375,1.224377155,0,2.1343858
1189,H1900801,Northern,1,0,0.015833176,0.013473199,1,51,0,2,0,56.30081695,22.61796379,1063.9375,0.734991372,0,2.2979364
1190,H1900802,Northern,1,0,0.008432048,0.02677779,0,27,0,5,0,36.77774454,21.28731346,1085.75,1.418776393,0,2.4464111
1191,H1900803,Northern,0,0,0.015833176,0.013473199,0,30,0,2,1,56.30081695,22.61796379,1063.9375,0.734991372,0,2.2979364
1192,H1900804,Northern,1,0,0.015833176,0.013473199,0,32,0,7,0,56.30081695,22.61796379,1063.9375,0.734991372,0,2.2979364
1193,H1900901,Northern,1,0,0.015833176,0.013473199,0,32,0,9,0,56.30081695,22.61796379,1063.9375,0.734991372,0,2.2979364
1194,H1901001,Northern,1,0,0.015833176,0.013473199,1,44,1,7,0.333333333,56.30081695,22.61796379,1063.9375,0.734991372,0,2.2979364
1196,H1910201,Northern,1,0,0.009934372,0.013885178,1,23,1,7,0,74.48769968,14.53225231,1042.625,0.399613768,0,2.152029
1197,H1910301,Northern,1,0,0.009934372,0.013885178,0,46,0,7,0,74.48769968,14.53225231,1042.625,0.399613768,0,2.152029
1198,H1910401,Northern,1,0,0.009934372,0.013885178,0,63,1,3,0,74.48769968,14.53225231,1042.625,0.399613768,0,2.152029
1199,H1910501,Northern,1,0,0.009934372,0.013885178,1,51,1,6,0,74.48769968,14.53225231,1042.625,0.399613768,0,2.152029
1200,H1910601,Northern,1,0,0.009934372,0.013885178,1,72,1,8,0,74.48769968,14.53225231,1042.625,0.399613768,0,2.152029
1201,H1910701,Northern,1,0,0.009934372,0.013885178,0,39,0,6,0,74.48769968,14.53225231,1042.625,0.399613768,0,2.152029
1202,H1910702,Northern,1,0,0.009934372,0.013885178,0,25,0,4,0,74.48769968,14.53225231,1042.625,0.399613768,0,2.152029
1203,H1910703,Northern,1,0,0,0.007303347,0,29,0,3,0,106.2827404,15.68442726,1058.9375,0.823474884,0,1.8964285
1205,H1910802,Northern,1,0,0.009934372,0.013885178,0,25,0,4,0.5,74.48769968,14.53225231,1042.625,0.399613768,0,2.152029
1206,H1910803,Northern,1,0,0.009934372,0.013885178,0,56,0,5,0,74.48769968,14.53225231,1042.625,0.399613768,0,2.152029
1207,H1910901,Northern,0,0,0.009934372,0.013885178,1,48,1,4,0.5,74.48769968,14.53225231,1042.625,0.399613768,0,2.152029
1208,H1911001,Northern,1,0,0.009934372,0.013885178,0,44,1,4,0,74.48769968,14.53225231,1042.625,0.399613768,0,2.152029
1209,H1920101,Northern,0,0.002145333,0.016153981,0.007735409,0,44,0,4,0.5,81.06732417,16.18123245,1061.625,0.907616317,0,2.2190371
1210,H1920301,Northern,0,0.001357446,0.000339361,0.004561705,0,49,0,4,0,97.09012614,17.64205551,1047.8125,0.738777757,0,1.9053348
1212,H1920402,Northern,1,0.001357446,0.000339361,0.004561705,0,37,0,4,0.5,97.09012614,17.64205551,1047.8125,0.738777757,0,1.9053348
1213,H1920501,Northern,1,0.001357446,0.000339361,0.004561705,0,68,0,9,0.5,97.09012614,17.64205551,1047.8125,0.738777757,0,1.9053348
1214,H1920503,Northern,1,0.001357446,0.000339361,0.004561705,0,24,0,4,0,97.09012614,17.64205551,1047.8125,0.738777757,0,1.9053348
1215,H1920601,Northern,1,0.001357446,0.000339361,0.004561705,0,59,1,1,0,97.09012614,17.64205551,1047.8125,0.738777757,0,1.9053348
1216,H1920701,Northern,0,0.001357446,0.000339361,0.004561705,0,77,0,2,0,97.09012614,17.64205551,1047.8125,0.738777757,0,1.9053348
1217,H1920801,Northern,1,0,0.033626603,0.071490892,0,57,0,8,0.166666667,114.9089007,14.18135262,1045.0625,0.295030624,0,1.746609
1218,H1921001,Northern,1,0.001357446,0.000339361,0.004561705,0,32,0,5,0,97.09012614,17.64205551,1047.8125,0.738777757,0,1.9053348
1219,H1921101,Northern,1,0.001357446,0.000339361,0.004561705,0,32,1,1,0,97.09012614,17.64205551,1047.8125,0.738777757,0,1.9053348
1221,H1921202,Northern,1,0.001357446,0.000339361,0.004561705,0,35,0,5,0,97.09012614,17.64205551,1047.8125,0.738777757,0,1.9053348
1222,H1921203,Northern,0,0.021196164,0.015467968,0.009324204,0,26,0,4,0.5,90.16491445,41,1095.3125,1.367875099,0,2.2441838
1223,H1940101,Northern,1,0.002535342,0.058612497,0.030208001,0,41,0,8,0,42.49253258,26.02016068,1218.6875,1.970246553,0,3.4031179
1224,H1940201,Northern,1,0.02436651,0.051873297,0.037947628,1,52,0,6,0,46.3019782,25.67860794,1036.5625,1.394243598,0,3.4206393
1225,H1940202,Northern,1,0.002535342,0.058612497,0.030208001,1,22,1,1,0,42.49253258,26.02016068,1218.6875,1.970246553,0,3.4031179
1226,H1940401,Northern,1,0.002535342,0.058612497,0.030208001,1,26,1,1,1,42.49253258,26.02016068,1218.6875,1.970246553,0,3.4031179
1227,H1940601,Northern,1,0.002535342,0.058612497,0.030208001,0,69,0,6,0,42.49253258,26.02016068,1218.6875,1.970246553,0,3.4031179
1228,H1940701,Northern,1,0.002535342,0.058612497,0.030208001,0,41,0,5,0.5,42.49253258,26.02016068,1218.6875,1.970246553,0,3.4031179
1229,H1940901,Northern,1,0.002535342,0.058612497,0.030208001,0,41,0,9,0,42.49253258,26.02016068,1218.6875,1.970246553,0,3.4031179
1230,H1950101,Northern,1,0.022664672,0.021136316,0.015235293,1,63,1,9,0,7.631413304,24.99602509,1186.0625,1.481668472,0,3.0922935
1231,H1950201,Northern,1,0.022664672,0.021136316,0.015235293,1,54,1,6,0.5,7.631413304,24.99602509,1186.0625,1.481668472,0,3.0922935
1232,H1950401,Northern,1,0.022664672,0.021136316,0.015235293,1,52,1,7,0.4,7.631413304,24.99602509,1186.0625,1.481668472,0,3.0922935
1233,H1950501,Northern,1,0.022664672,0.021136316,0.015235293,0,42,1,2,1,7.631413304,24.99602509,1186.0625,1.481668472,0,3.0922935
1234,H1950601,Northern,1,0.022664672,0.021136316,0.015235293,0,44,0,7,0.5,7.631413304,24.99602509,1186.0625,1.481668472,0,3.0922935
1235,H1950701,Northern,0,0.022664672,0.021136316,0.015235293,0,44,0,2,0,7.631413304,24.99602509,1186.0625,1.481668472,0,3.0922935
1236,H1950801,Northern,1,0.022664672,0.021136316,0.015235293,0,66,0,6,0.5,7.631413304,24.99602509,1186.0625,1.481668472,0,3.0922935
1237,H1950901,Northern,1,0.022664672,0.021136316,0.015235293,0,32,0,6,0.5,7.631413304,24.99602509,1186.0625,1.481668472,0,3.0922935
1238,H1951001,Northern,1,0.022664672,0.021136316,0.015235293,0,51,0,9,0,7.631413304,24.99602509,1186.0625,1.481668472,0,3.0922935
1239,H1960201,Northern,0,0.00718154,0.02522006,0.012197288,0,54,0,2,0.333333333,6.580858983,25.39708138,1195.0625,1.586476207,0,3.0657134
1240,H1960202,Northern,0,0.669236237,0.354268989,0.200367137,1,47,0,1,1,48.30614953,17.70303154,676.5,1.799798965,0,2.8632398
1241,H1960301,Northern,0,0.00718154,0.02522006,0.012197288,1,70,1,8,0.5,6.580858983,25.39708138,1195.0625,1.586476207,0,3.0657134
1242,H1960302,Northern,0,0.088919874,0.039856416,0.030857748,1,40,0,3,1,46.28253297,25.97975159,1200.1875,2.14855361,0,3.4326801
1243,H1960401,Northern,1,0,0.000689363,0.002184369,0,33,0,6,0.5,74.03977544,24.20588112,1308.25,6.195427895,0,2.3948066
1244,H1960501,Northern,0,0.00718154,0.02522006,0.012197288,1,59,1,2,0,6.580858983,25.39708138,1195.0625,1.586476207,0,3.0657134
1246,H1960702,Northern,1,0.00718154,0.02522006,0.012197288,0,34,1,3,1,6.580858983,25.39708138,1195.0625,1.586476207,0,3.0657134
1247,H1960703,Northern,0,0.00718154,0.02522006,0.012197288,0,28,0,3,1,6.580858983,25.39708138,1195.0625,1.586476207,0,3.0657134
1248,H1960801,Northern,1,0.00718154,0.02522006,0.012197288,1,39,0,4,1,6.580858983,25.39708138,1195.0625,1.586476207,0,3.0657134
1250,H1961001,Northern,0,0.00718154,0.02522006,0.012197288,0,57,0,7,0.2,6.580858983,25.39708138,1195.0625,1.586476207,0,3.0657134
1251,H1970201,Northern,1,0.002535342,0.023455361,0.02805798,0,50,1,1,0,46.56951042,20.90365028,1224.6875,1.73700273,0,3.4425278
1252,H1970203,Northern,1,0.002535342,0.023455361,0.02805798,1,50,1,3,0,46.56951042,20.90365028,1224.6875,1.73700273,0,3.4425278
1253,H1970204,Northern,1,0.002535342,0.023455361,0.02805798,0,32,0,6,0.5,46.56951042,20.90365028,1224.6875,1.73700273,0,3.4425278
1254,H1970205,Northern,1,0.066161596,0.209477869,0.191450921,1,54,0,9,0,67.49562531,5.968062878,956.5625,0.761256576,0,3.6260469
1255,H1970301,Northern,1,0.002535342,0.023455361,0.02805798,0,51,0,7,0.333333333,46.56951042,20.90365028,1224.6875,1.73700273,0,3.4425278
1256,H1970401,Northern,1,0.002535342,0.023455361,0.02805798,1,54,0,5,0,46.56951042,20.90365028,1224.6875,1.73700273,0,3.4425278
1257,H1970403,Northern,1,0.002535342,0.023455361,0.02805798,0,24,0,4,0.333333333,46.56951042,20.90365028,1224.6875,1.73700273,0,3.4425278
1258,H1970501,Northern,1,0.002535342,0.023455361,0.02805798,0,43,0,8,0.5,46.56951042,20.90365028,1224.6875,1.73700273,0,3.4425278
1259,H1970701,Northern,1,0.002535342,0.023455361,0.02805798,0,50,0,9,0.333333333,46.56951042,20.90365028,1224.6875,1.73700273,0,3.4425278
1260,H1970801,Northern,1,0.002535342,0.023455361,0.02805798,0,66,0,7,0,46.56951042,20.90365028,1224.6875,1.73700273,0,3.4425278
1262,H1971001,Northern,1,0.002535342,0.023455361,0.02805798,0,84,0,8,0,46.56951042,20.90365028,1224.6875,1.73700273,0,3.4425278
1263,H1971002,Northern,1,0.002535342,0.023455361,0.02805798,0,34,0,5,0,46.56951042,20.90365028,1224.6875,1.73700273,0,3.4425278
1264,H1971101,Northern,1,0.002535342,0.023455361,0.02805798,0,43,0,4,0.5,46.56951042,20.90365028,1224.6875,1.73700273,0,3.4425278
1265,H1971102,Northern,1,0,0.00045944,0.021249467,1,45,1,6,0,59.94658596,10.7146368,1147.3125,2.461970806,0,3.5649493
1266,H1971103,Northern,1,0.002535342,0.023455361,0.02805798,0,21,0,2,1,46.56951042,20.90365028,1224.6875,1.73700273,0,3.4425278
1267,H2000201,Northern,1,0.02110755,0.064643581,0.03796166,1,41,0,4,0,29.27469015,21.57656097,1096,3.21939373,0,3.2772923
1268,H2000301,Northern,1,0.02110755,0.064643581,0.03796166,0,43,1,1,1,29.27469015,21.57656097,1096,3.21939373,0,3.2772923
1269,H2000401,Northern,1,0.02110755,0.064643581,0.03796166,0,61,1,4,0,29.27469015,21.57656097,1096,3.21939373,0,3.2772923
1270,H2000501,Northern,0,0.02110755,0.064643581,0.03796166,0,79,0,5,0.666666667,29.27469015,21.57656097,1096,3.21939373,0,3.2772923
1271,H2000502,Northern,0,0,0.023674618,0.022324016,0,28,0,3,0.5,35.35191945,24.60610199,1199.375,1.856060982,0,3.3433654
1272,H2000503,Northern,1,0.02110755,0.064643581,0.03796166,0,42,0,5,1,29.27469015,21.57656097,1096,3.21939373,0,3.2772923
1273,H2000601,Northern,1,0.02110755,0.064643581,0.03796166,1,37,0,1,0,29.27469015,21.57656097,1096,3.21939373,0,3.2772923
1274,H2000701,Northern,1,0.02110755,0.064643581,0.03796166,1,46,0,4,0,29.27469015,21.57656097,1096,3.21939373,0,3.2772923
1275,H2000901,Northern,1,0.02110755,0.064643581,0.03796166,0,53,0,8,0.5,29.27469015,21.57656097,1096,3.21939373,0,3.2772923
1276,H2001001,Northern,1,0.02110755,0.064643581,0.03796166,0,25,0,3,0,29.27469015,21.57656097,1096,3.21939373,0,3.2772923
1277,H2001002,Northern,1,0.018750725,0.025901376,0.019830252,1,45,1,2,0,16.43807444,25.41022491,1192.125,1.238172412,0,3.1723707
1278,H2001003,Central,0,0.000653463,0.00390667,0.035474657,0,35,0,5,0.333333333,0.811494944,38.15411758,1192.0625,3.307318211,0,0.32971594
1279,H2001101,Northern,1,0.02110755,0.064643581,0.03796166,0,37,0,7,0,29.27469015,21.57656097,1096,3.21939373,0,3.2772923
1280,H2020101,Northern,0,0.048101103,0.019906649,0.026249703,0,45,0,7,0.5,15.0284314,21.00502586,1166.4375,2.62456727,0,3.140986
1281,H2020201,Northern,0,0.04793973,0.011984932,0.00674977,1,54,0,4,0,28.21925875,10.10288429,794.625,2.184589386,0,3.0389371
1283,H2020302,Northern,1,0.127079009,0.037226808,0.048350734,0,28,0,3,0,26.17646901,19.01892281,1101.0625,12.66756535,0,3.2257452
1285,H2020501,Northern,1,0.04793973,0.011984932,0.00674977,0,51,0,6,0.5,28.21925875,10.10288429,794.625,2.184589386,0,3.0389371
1286,H2020601,Northern,1,0.04793973,0.011984932,0.00674977,1,55,0,10,0,28.21925875,10.10288429,794.625,2.184589386,0,3.0389371
1287,H2020602,Northern,1,0.00718154,0.025724718,0.012197288,0,57,0,1,1,7.033846187,25.39708138,1199.5,1.366903663,0,3.0713661
1288,H2020701,Northern,1,0.04793973,0.011984932,0.00674977,0,40,0,8,0,28.21925875,10.10288429,794.625,2.184589386,0,3.0389371
1289,H2020702,Northern,1,0.128561295,0.034834228,0.039309312,0,68,0,4,0.5,24.21032258,21.86304283,977.4375,1.919384837,0,3.2112713
1291,H2020901,Northern,1,0.04793973,0.011984932,0.00674977,0,75,0,6,0,28.21925875,10.10288429,794.625,2.184589386,0,3.0389371
1292,H2021001,Northern,1,0.04793973,0.011984932,0.00674977,0,46,0,6,0,28.21925875,10.10288429,794.625,2.184589386,0,3.0389371
1293,H2021002,Northern,1,0.04793973,0.011984932,0.00674977,0,24,0,3,0,28.21925875,10.10288429,794.625,2.184589386,0,3.0389371
1294,H2021003,Northern,1,0,0,0,0,20,0,3,0,51.99353937,18.85057831,661.9375,1.06575799,0,3.0507591
1295,H2030101,Northern,1,0,0.002751805,0.014847899,1,47,0,3,0,41.72720043,18.30548286,867.9375,1.561841011,0,3.2516556
1296,H2030201,Northern,1,0.010437773,0.020894976,0.02464438,1,58,1,1,0,37.78413433,16.36474609,877.5625,2.105737925,0,3.2444522
1297,H2030301,Northern,1,0.010437773,0.020894976,0.02464438,0,44,0,8,0,37.78413433,16.36474609,877.5625,2.105737925,0,3.2444522
